Id,Clean_Text,Sentiment,Vader_Prediction
386,cashews nice big vast majority whole number small pieces bottom bag thats pretty expected many cashews made absolutely excellent cashew brittlemy order took week arrive pretty decent considering shipped across country came double bagged clear plastic bags two lb portions highly convenient since could throw one bags freezer ready work itgreat value price,1,1
4187,husband gluten intolerant gluten free products results always best loves product since really make pancakes cant say bisquick recipes would turn yes texture taste thing gluten free products well gritty sandy tasting etc etc happy likes one gluten free products really test one one perform taste texture area better blends advice anyone searching gluten free products want try best buy single packages possible know amazon sell bulk find dont like stuck alot packages longer want tip may cost one package waste much less unless donate local food bank good product great results thank bisquick,1,1
5346,almost eerie gum tastes similar actual key lime pie picked first pack today definitely new flavor extra really hit mark different unique incredibly delicious gum scrumptious delicious treat sure please dont hesitate buy pack,1,1
14991,weve looking wheat orzo decided try worked well orzo recipes hot cold save one ok stronger flavor regular pasta made bleached flour best recipes bolder flavors like wheat pastas needs boiled shortest amount time remains firm havent overcooked yet cant say get mealy mushy like lot wheat pastas highly recommended,1,1
12635,addition sprinkles christmas cookies fun use made cutout cookies much prettier ever imagined problem item seller excellent,1,1
1078,find better loose green tea price able get free shipping well since bought something else totaled tea used many japanese people fall highpriced organic green teas produced american companies goodbut getting anything better hime ban cha tea,1,1
6287,flowers showed pretty bad shape figured water provided plant food would spruce within days didnt happen went dull wilted dead within four days arrival,0,0
5934,organic loaded calories fat protein baby food meat picky little one happily eat ive found groceries carry near home live metropolitan seattle ive resorted ordering case amazon free day shipping rocks,1,1
18513,biscuits great purchase dog absolutely loves since shes eating arthritis usually slows far less effect shes jumping around like puppy used use vet recommended supplement daily spreading biscuits helpful contents throughout day seems effective highly recommend product,1,1
13364,past family always hid dog meds inside braunshchweiger would take works great smelly messy took beagle regal vet eating something weird back yard least thats guess verterinarian recommended greenies pill pockets dream come true mess slip little hole seal medication hatch without finding spat floor place dog thinks clever hide evidence dont smell dogs love way taste theyre little pricey want dogs take medication mess free fuss free excellent way make nice little treat pills gone,1,1
8073,buy special treat lasts hour large dog really enjoys,1,1
17021,love price come although make oz recommend brewing oz preserve quality flavor convenient way make espresso easily train house guests make coffee beverages rather using complicated grinder espresso machine im rush definitely come rescue,1,1
9544,looking sugar high looking sweet family dont think ordering,0,1
19095,tried root beer first time week ago drinking zevia root beer really good decided start buying brand instead love taste one creamy taste prefer glad find sugarfree sodas didnt nasty artificial sweeteners highly recommend blue sky free zevia well oh blue sky free cherry vanilla creme awesome ones dont personally recommend colas either zevia blue sky free brand bleh thats,1,1
